Year|Month|AgentId|FirstName|LastName|DepartmentId|HourlyRate|Bonus|HourCount|Salary
2012|May|2|Dameon|Berge|7|0.593854736311260822|191|92|54.634635740635995624
2012|June|2|Dameon|Berge|7|0.593854736311260822|176|92|54.634635740635995624
2012|July|2|Dameon|Berge|7|0.593854736311260822|2|92|54.634635740635995624
2012|August|2|Dameon|Berge|7|0.593854736311260822|0|92|54.634635740635995624
2012|September|2|Dameon|Berge|7|0.593854736311260822|0|92|54.634635740635995624
2012|October|2|Dameon|Berge|7|0.593854736311260822|0|92|54.634635740635995624
2012|November|2|Dameon|Berge|7|0.593854736311260822|0|92|54.634635740635995624
2012|December|2|Dameon|Berge|7|0.593854736311260822|159|92|54.634635740635995624
2012|January|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|February|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|March|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|April|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|May|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|June|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|July|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|August|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|September|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|October|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|November|3|Braden|Nolan|0|5.93664576265774648|0|49|290.89564237022957752
2012|December|3|Braden|Nolan|0|5.93664576265774648|176|49|290.89564237022957752
2012|January|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|February|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|March|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|April|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|May|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|June|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|July|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|August|4|Mathew|Bosco|9|7.41814643362724056|161|184|1364.93894378741226304
2012|September|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|October|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|November|4|Mathew|Bosco|9|7.41814643362724056|217|184|1364.93894378741226304
2012|December|4|Mathew|Bosco|9|7.41814643362724056|0|184|1364.93894378741226304
2012|January|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|February|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|March|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|April|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|May|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|June|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|July|5|Emile|Konopelski|1|3.47688725092886256|275|45|156.45992629179881520
2012|August|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|September|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|October|5|Emile|Konopelski|1|3.47688725092886256|124|45|156.45992629179881520
2012|November|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|December|5|Emile|Konopelski|1|3.47688725092886256|0|45|156.45992629179881520
2012|January|6|Eliza|O'Hara|9|20.78|259|129|2680.62
2012|February|6|Eliza|O'Hara|9|20.78|281|129|2680.62
2012|March|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|April|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|May|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|June|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|July|6|Eliza|O'Hara|9|20.78|50|129|2680.62
2012|August|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|September|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|October|6|Eliza|O'Hara|9|20.78|60|129|2680.62
2012|November|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|December|6|Eliza|O'Hara|9|20.78|0|129|2680.62
2012|January|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|February|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|March|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|April|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|May|7|Carlie|Stokes|6|19.74|32|131|2585.94
2012|June|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|July|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|August|7|Carlie|Stokes|6|19.74|250|131|2585.94
2012|September|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|October|7|Carlie|Stokes|6|19.74|3|131|2585.94
2012|November|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|December|7|Carlie|Stokes|6|19.74|0|131|2585.94
2012|January|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|February|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|March|8|Adrain|Brakus|1|2.689732100984957182|248|177|476.082581874337421214
2012|April|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|May|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|June|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|July|8|Adrain|Brakus|1|2.689732100984957182|170|177|476.082581874337421214
2012|August|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|September|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|October|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|November|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|December|8|Adrain|Brakus|1|2.689732100984957182|0|177|476.082581874337421214
2012|January|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|February|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|March|9|Jonathan|Jacobs|3|4.65596414342762394|233|32|148.99085258968396608
2012|April|9|Jonathan|Jacobs|3|4.65596414342762394|125|32|148.99085258968396608
2012|May|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|June|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|July|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|August|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|September|9|Jonathan|Jacobs|3|4.65596414342762394|106|32|148.99085258968396608
2012|October|9|Jonathan|Jacobs|3|4.65596414342762394|139|32|148.99085258968396608
2012|November|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|December|9|Jonathan|Jacobs|3|4.65596414342762394|0|32|148.99085258968396608
2012|January|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|February|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|March|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|April|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|May|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|June|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|July|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|August|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|September|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|October|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|November|10|Khalil|Kunde|0|6.00968127995990538|239|124|745.20047871502826712
2012|December|10|Khalil|Kunde|0|6.00968127995990538|0|124|745.20047871502826712
2012|January|11|Felicity|Nikolaus|9|34.19|110|6|205.14
2012|February|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|March|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|April|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|May|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|June|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|July|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|August|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|September|11|Felicity|Nikolaus|9|34.19|50|6|205.14
2012|October|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|November|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|December|11|Felicity|Nikolaus|9|34.19|0|6|205.14
2012|January|12|Zula|Langworth|6|6.15872670711124541|255|58|357.20614901245223378
2012|February|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|March|12|Zula|Langworth|6|6.15872670711124541|257|58|357.20614901245223378
2012|April|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|May|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|June|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|July|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|August|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|September|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|October|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|November|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|December|12|Zula|Langworth|6|6.15872670711124541|0|58|357.20614901245223378
2012|January|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|February|13|Stephan|Tillman|3|2.6223472603365881|110|41|107.5162376738001121
2012|March|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|April|13|Stephan|Tillman|3|2.6223472603365881|191|41|107.5162376738001121
2012|May|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|June|13|Stephan|Tillman|3|2.6223472603365881|241|41|107.5162376738001121
2012|July|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|August|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|September|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|October|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|November|13|Stephan|Tillman|3|2.6223472603365881|138|41|107.5162376738001121
2012|December|13|Stephan|Tillman|3|2.6223472603365881|0|41|107.5162376738001121
2012|January|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|February|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|March|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|April|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|May|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|June|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|July|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|August|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|September|14|Laney|Stanton|3|2.80305912403187937|274|31|86.89483284498826047
2012|October|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|November|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|December|14|Laney|Stanton|3|2.80305912403187937|0|31|86.89483284498826047
2012|January|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|February|15|Maximillian|Ortiz|8|2.76215387837120976|245|89|245.83169517503766864
2012|March|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|April|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|May|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|June|15|Maximillian|Ortiz|8|2.76215387837120976|153|89|245.83169517503766864
2012|July|15|Maximillian|Ortiz|8|2.76215387837120976|180|89|245.83169517503766864
2012|August|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|September|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|October|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|November|15|Maximillian|Ortiz|8|2.76215387837120976|0|89|245.83169517503766864
2012|December|15|Maximillian|Ortiz|8|2.76215387837120976|77|89|245.83169517503766864
2012|January|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|February|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|March|16|Cali|Rice|1|7.61316175179250396|170|141|1073.45580700274305836
2012|April|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|May|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|June|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|July|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|August|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|September|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|October|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|November|16|Cali|Rice|1|7.61316175179250396|0|141|1073.45580700274305836
2012|December|16|Cali|Rice|1|7.61316175179250396|116|141|1073.45580700274305836
2012|January|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|February|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|March|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|April|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|May|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|June|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|July|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|August|17|Lysanne|Marvin|4|3.59415961904447910|252|12|43.12991542853374920
2012|September|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|October|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|November|17|Lysanne|Marvin|4|3.59415961904447910|12|12|43.12991542853374920
2012|December|17|Lysanne|Marvin|4|3.59415961904447910|0|12|43.12991542853374920
2012|January|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|February|18|Paris|Watsica|6|5.0414925021041906|142|89|448.6928326872729634
2012|March|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|April|18|Paris|Watsica|6|5.0414925021041906|267|89|448.6928326872729634
2012|May|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|June|18|Paris|Watsica|6|5.0414925021041906|238|89|448.6928326872729634
2012|July|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|August|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|September|18|Paris|Watsica|6|5.0414925021041906|212|89|448.6928326872729634
2012|October|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|November|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|December|18|Paris|Watsica|6|5.0414925021041906|0|89|448.6928326872729634
2012|January|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|February|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|March|19|Graciela|Hartmann|2|2.0978369012316118|195|160|335.6539041970578880
2012|April|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|May|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|June|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|July|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|August|19|Graciela|Hartmann|2|2.0978369012316118|129|160|335.6539041970578880
2012|September|19|Graciela|Hartmann|2|2.0978369012316118|230|160|335.6539041970578880
2012|October|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|November|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|December|19|Graciela|Hartmann|2|2.0978369012316118|0|160|335.6539041970578880
2012|January|1000|Marcos|Abernathy|8|6.44093051251106238|39|59|380.01490023815268042
2012|February|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|March|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|April|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|May|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|June|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|July|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|August|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|September|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|October|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|November|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|December|1000|Marcos|Abernathy|8|6.44093051251106238|0|59|380.01490023815268042
2012|January|21|Ricky|Howe|3|3.67064820832866012|149|74|271.62796741632084888
2012|February|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|March|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|April|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|May|21|Ricky|Howe|3|3.67064820832866012|290|74|271.62796741632084888
2012|June|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|July|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|August|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|September|21|Ricky|Howe|3|3.67064820832866012|172|74|271.62796741632084888
2012|October|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|November|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|December|21|Ricky|Howe|3|3.67064820832866012|0|74|271.62796741632084888
2012|January|1001|April|Lockman|3|38.84|293|104|4039.36
2012|February|1001|April|Lockman|3|38.84|199|104|4039.36
2012|March|1001|April|Lockman|3|38.84|0|104|4039.36
2012|April|1001|April|Lockman|3|38.84|0|104|4039.36
2012|May|1001|April|Lockman|3|38.84|295|104|4039.36
2012|June|1001|April|Lockman|3|38.84|0|104|4039.36
2012|July|1001|April|Lockman|3|38.84|0|104|4039.36
2012|August|1001|April|Lockman|3|38.84|0|104|4039.36
2012|September|1001|April|Lockman|3|38.84|0|104|4039.36
2012|October|1001|April|Lockman|3|38.84|0|104|4039.36
2012|November|1001|April|Lockman|3|38.84|0|104|4039.36
2012|December|1001|April|Lockman|3|38.84|0|104|4039.36
2012|January|23|Lempi|Rowe|4|3.2748481771768704|34|81|265.2627023513265024
2012|February|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|March|23|Lempi|Rowe|4|3.2748481771768704|140|81|265.2627023513265024
2012|April|23|Lempi|Rowe|4|3.2748481771768704|292|81|265.2627023513265024
2012|May|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|June|23|Lempi|Rowe|4|3.2748481771768704|94|81|265.2627023513265024
2012|July|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|August|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|September|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|October|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|November|23|Lempi|Rowe|4|3.2748481771768704|24|81|265.2627023513265024
2012|December|23|Lempi|Rowe|4|3.2748481771768704|0|81|265.2627023513265024
2012|January|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|February|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|March|24|Diamond|Smith|8|0.203323717302168614|258|16|3.253179476834697824
2012|April|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|May|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|June|24|Diamond|Smith|8|0.203323717302168614|65|16|3.253179476834697824
2012|July|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|August|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|September|24|Diamond|Smith|8|0.203323717302168614|200|16|3.253179476834697824
2012|October|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|November|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|December|24|Diamond|Smith|8|0.203323717302168614|0|16|3.253179476834697824
2012|January|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|February|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|March|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|April|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|May|25|Ransom|Welch|6|4.02868529153419318|144|96|386.75378798728254528
2012|June|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|July|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|August|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|September|25|Ransom|Welch|6|4.02868529153419318|200|96|386.75378798728254528
2012|October|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|November|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|December|25|Ransom|Welch|6|4.02868529153419318|0|96|386.75378798728254528
2012|January|26|Angie|Reynolds|2|6.76504757389978069|66|53|358.54752141668837657
2012|February|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|March|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|April|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|May|26|Angie|Reynolds|2|6.76504757389978069|51|53|358.54752141668837657
2012|June|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|July|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|August|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|September|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|October|26|Angie|Reynolds|2|6.76504757389978069|117|53|358.54752141668837657
2012|November|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|December|26|Angie|Reynolds|2|6.76504757389978069|0|53|358.54752141668837657
2012|January|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|February|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|March|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|April|27|Leopold|Jakubowski|8|5.85578003233663456|31|96|562.15488310431691776
2012|May|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|June|27|Leopold|Jakubowski|8|5.85578003233663456|147|96|562.15488310431691776
2012|July|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|August|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|September|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|October|27|Leopold|Jakubowski|8|5.85578003233663456|58|96|562.15488310431691776
2012|November|27|Leopold|Jakubowski|8|5.85578003233663456|0|96|562.15488310431691776
2012|December|27|Leopold|Jakubowski|8|5.85578003233663456|205|96|562.15488310431691776
2012|January|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|February|28|Jamaal|Larkin|8|3.6416995472552968|80|37|134.7428832484459816
2012|March|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|April|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|May|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|June|28|Jamaal|Larkin|8|3.6416995472552968|288|37|134.7428832484459816
2012|July|28|Jamaal|Larkin|8|3.6416995472552968|28|37|134.7428832484459816
2012|August|28|Jamaal|Larkin|8|3.6416995472552968|75|37|134.7428832484459816
2012|September|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|October|28|Jamaal|Larkin|8|3.6416995472552968|213|37|134.7428832484459816
2012|November|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|December|28|Jamaal|Larkin|8|3.6416995472552968|0|37|134.7428832484459816
2012|January|1002|Tabitha|Labadie|0|2.046240338704585808|0|116|237.363879289731953728
2012|February|1002|Tabitha|Labadie|0|2.046240338704585808|0|116|237.363879289731953728
2012|March|1002|Tabitha|Labadie|0|2.046240338704585808|88|116|237.363879289731953728
2012|April|1002|Tabitha|Labadie|0|2.046240338704585808|0|116|237.363879289731953728
